198.77501	-1.1850
198.83018	0.4150
198.88535	-0.7850
198.94051	-0.1850
198.99567	-0.6850
199.05083	-1.1850
199.10598	0.1150
199.16113	-0.3850
199.21627	0.9150
199.27141	0.2150
199.32654	0.7150
199.38167	1.2150
199.43679	-0.7850
199.49191	-0.3850
199.54703	0.6150
199.60214	0.8150
199.65725	-0.0850
199.71235	1.3150
199.76745	-0.0850
199.82254	-0.5850
199.87763	-1.0850
199.93271	-0.2850
199.98779	1.3150
200.04287	-1.1850
200.09794	0.6150
200.15301	1.6150
200.20807	0.2150
200.26313	0.5150
200.31818	2.0150
200.37323	-0.5850
200.42828	-1.5850
200.48332	0.4150
200.53835	0.4150
200.59339	0.0150
200.64841	1.5150
200.70344	0.4150
200.75845	1.0150
200.81347	-1.2850
200.86848	-0.2850
200.92348	1.4150
200.97848	1.0150
201.03348	0.6150
201.08847	1.2150
201.14346	-0.9850
201.19844	-1.4850
201.25342	0.8150
201.30840	-0.8850
201.36337	-0.8850
201.41833	1.9150
201.47329	1.9150
201.52825	-0.8850
201.58320	0.8150
201.63815	1.2150
201.69309	0.3150
201.74803	-0.9850
201.80297	0.6150
201.85790	0.7150
201.91282	-0.2850
201.96774	-0.0850
202.02266	1.0150
202.07757	-1.1850
202.13248	-0.5850
202.18738	1.7150
202.24228	-0.0850
202.29718	0.1150
202.35207	1.6150
202.40695	-0.8850
202.46184	0.1150
202.51671	0.3150
202.57159	-0.2850
202.62645	0.4150
202.68132	-0.5850
202.73618	-0.2850
202.79103	1.0150
202.84588	-0.3850
202.90073	0.9150
202.95557	1.3150
203.01041	-1.4850
203.06524	-0.9850
203.12007	1.5150
203.17489	-0.3850
203.22971	-0.4850
203.28453	2.2150
203.33934	-0.2850
203.39415	-1.0850
203.44895	-0.1850
203.50374	0.8150
203.55854	0.2150
203.61333	-0.0850
203.66811	0.2150
203.72289	0.7150
203.77767	-0.0850
203.83244	-0.9850
203.88720	1.1150
203.94197	-0.0850
203.99672	-0.5850
204.05148	1.1150
204.10623	-0.9850
204.16097	-0.5850
204.21571	0.5150
204.27045	-1.7850
204.32518	-1.0850
204.37990	0.6150
204.43463	0.0150
204.48934	-0.3850
204.54406	0.8150
204.59877	1.0150
204.65347	-0.0850
204.70817	-0.6850
204.76287	1.7150
204.81756	1.6150
204.87224	-0.3850
204.92693	-0.4850
204.98160	0.6150
205.03628	-1.6850
205.09095	-0.8850
205.14561	1.7150
205.20027	0.6150
205.25493	-0.3850
205.30958	1.3150
205.36423	-0.1850
205.41887	-0.7850
205.47351	-0.1850
205.52814	0.0150
205.58277	0.3150
205.63739	-1.3850
205.69202	0.2150
205.74663	0.5150
205.80124	-0.9850
205.85585	-0.7850
205.91045	2.0150
205.96505	-0.3850
206.01964	-0.8850
206.07423	-0.0850
206.12882	0.6150
206.18340	0.6150
206.23798	0.8150
206.29255	0.3150
206.34711	1.1150
206.40168	2.2150
206.45624	2.5150
206.51079	3.4150
206.56534	1.3150
206.61988	1.2150
206.67442	1.5150
206.72896	-0.4850
206.78349	-0.5850
206.83802	0.3150
206.89254	0.7150
206.94706	0.5150
207.00158	2.2150
207.05608	1.1150
